All
Object Number	Area_M01	Area_M02	Area_M03	Area_M04	Area_M05	Area_M06	Area_M07	Area_M08	Area_M09	Area_M10	Area_M11	Area_M12	Area_MC	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M03	Aspect Ratio_M04	Aspect Ratio_M05	Aspect Ratio_M06	Aspect Ratio_M07	Aspect Ratio_M08	Aspect Ratio_M09	Aspect Ratio_M10	Aspect Ratio_M11	Aspect Ratio_M12	Aspect Ratio Intensity_M01_Ch01	Aspect Ratio Intensity_M02_Ch02	Aspect Ratio Intensity_M03_Ch03	Aspect Ratio Intensity_M04_Ch04	Aspect Ratio Intensity_M05_Ch05	Aspect Ratio Intensity_M06_Ch06	Aspect Ratio Intensity_M07_Ch07	Aspect Ratio Intensity_M08_Ch08	Aspect Ratio Intensity_M09_Ch09	Aspect Ratio Intensity_M10_Ch10	Aspect Ratio Intensity_M11_Ch11	Aspect Ratio Intensity_M12_Ch12	Bkgd Mean_Ch01	Bkgd Mean_Ch02	Bkgd Mean_Ch03	Bkgd Mean_Ch04	Bkgd Mean_Ch05	Bkgd Mean_Ch06	Bkgd Mean_Ch07	Bkgd Mean_Ch08	Bkgd Mean_Ch09	Bkgd Mean_Ch10	Bkgd Mean_Ch11	Bkgd Mean_Ch12	Modulation_M01_Ch01	Modulation_M02_Ch02	Modulation_M03_Ch03	Modulation_M04_Ch04	Modulation_M05_Ch05	Modulation_M06_Ch06	Modulation_M07_Ch07	Modulation_M08_Ch08	Modulation_M09_Ch09	Modulation_M10_Ch10	Modulation_M11_Ch11	Modulation_M12_Ch12	Contrast_M01_Ch01	Contrast_M02_Ch02	Contrast_M03_Ch03	Contrast_M04_Ch04	Contrast_M05_Ch05	Contrast_M06_Ch06	Contrast_M07_Ch07	Contrast_M08_Ch08	Contrast_M09_Ch09	Contrast_M10_Ch10	Contrast_M11_Ch11	Contrast_M12_Ch12	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M03_Ch03	Gradient RMS_M04_Ch04	Gradient RMS_M05_Ch05	Gradient RMS_M06_Ch06	Gradient RMS_M07_Ch07	Gradient RMS_M08_Ch08	Gradient RMS_M09_Ch09	Gradient RMS_M10_Ch10	Gradient RMS_M11_Ch11	Gradient RMS_M12_Ch12	Intensity_MC_Ch01	Intensity_MC_Ch02	Intensity_MC_Ch03	Intensity_MC_Ch04	Intensity_MC_Ch05	Intensity_MC_Ch06	Intensity_MC_Ch07	Intensity_MC_Ch08	Intensity_MC_Ch09	Intensity_MC_Ch10	Intensity_MC_Ch11	Intensity_MC_Ch12	Mean Pixel_M01_Ch01	Mean Pixel_M02_Ch02	Mean Pixel_M03_Ch03	Mean Pixel_M04_Ch04	Mean Pixel_M05_Ch05	Mean Pixel_M06_Ch06	Mean Pixel_M07_Ch07	Mean Pixel_M08_Ch08	Mean Pixel_M09_Ch09	Mean Pixel_M10_Ch10	Mean Pixel_M11_Ch11	Mean Pixel_M12_Ch12	Median Pixel_M01_Ch01	Median Pixel_M02_Ch02	Median Pixel_M03_Ch03	Median Pixel_M04_Ch04	Median Pixel_M05_Ch05	Median Pixel_M06_Ch06	Median Pixel_M07_Ch07	Median Pixel_M08_Ch08	Median Pixel_M09_Ch09	Median Pixel_M10_Ch10	Median Pixel_M11_Ch11	Median Pixel_M12_Ch12	Max Pixel_MC_Ch01	Max Pixel_MC_Ch02	Max Pixel_MC_Ch03	Max Pixel_MC_Ch04	Max Pixel_MC_Ch05	Max Pixel_MC_Ch06	Max Pixel_MC_Ch07	Max Pixel_MC_Ch08	Max Pixel_MC_Ch09	Max Pixel_MC_Ch10	Max Pixel_MC_Ch11	Max Pixel_MC_Ch12	Raw Max Pixel_MC_Ch01	Raw Max Pixel_MC_Ch02	Raw Max Pixel_MC_Ch03	Raw Max Pixel_MC_Ch04	Raw Max Pixel_MC_Ch05	Raw Max Pixel_MC_Ch06	Raw Max Pixel_MC_Ch07	Raw Max Pixel_MC_Ch08	Raw Max Pixel_MC_Ch09	Raw Max Pixel_MC_Ch10	Raw Max Pixel_MC_Ch11	Raw Max Pixel_MC_Ch12	Raw Min Pixel_MC_Ch01	Raw Min Pixel_MC_Ch02	Raw Min Pixel_MC_Ch03	Raw Min Pixel_MC_Ch04	Raw Min Pixel_MC_Ch05	Raw Min Pixel_MC_Ch06	Raw Min Pixel_MC_Ch07	Raw Min Pixel_MC_Ch08	Raw Min Pixel_MC_Ch09	Raw Min Pixel_MC_Ch10	Raw Min Pixel_MC_Ch11	Raw Min Pixel_MC_Ch12	Length_M01	Length_M02	Length_M03	Length_M04	Length_M05	Length_M06	Length_M07	Length_M08	Length_M09	Length_M10	Length_M11	Length_M12	Width_M01	Width_M02	Width_M03	Width_M04	Width_M05	Width_M06	Width_M07	Width_M08	Width_M09	Width_M10	Width_M11	Width_M12	Height_M01	Height_M02	Height_M03	Height_M04	Height_M05	Height_M06	Height_M07	Height_M08	Height_M09	Height_M10	Height_M11	Height_M12	Saturation Count_M01_Ch01	Saturation Count_M02_Ch02	Saturation Count_M03_Ch03	Saturation Count_M04_Ch04	Saturation Count_M05_Ch05	Saturation Count_M06_Ch06	Saturation Count_M07_Ch07	Saturation Count_M08_Ch08	Saturation Count_M09_Ch09	Saturation Count_M10_Ch10	Saturation Count_M11_Ch11	Saturation Count_M12_Ch12	Saturation Percent_M01_Ch01	Saturation Percent_M02_Ch02	Saturation Percent_M03_Ch03	Saturation Percent_M04_Ch04	Saturation Percent_M05_Ch05	Saturation Percent_M06_Ch06	Saturation Percent_M07_Ch07	Saturation Percent_M08_Ch08	Saturation Percent_M09_Ch09	Saturation Percent_M10_Ch10	Saturation Percent_M11_Ch11	Saturation Percent_M12_Ch12	Bright Detail Intensity R3_MC_Ch01	Bright Detail Intensity R3_MC_Ch02	Bright Detail Intensity R3_MC_Ch03	Bright Detail Intensity R3_MC_Ch04	Bright Detail Intensity R3_MC_Ch05	Bright Detail Intensity R3_MC_Ch06	Bright Detail Intensity R3_MC_Ch07	Bright Detail Intensity R3_MC_Ch08	Bright Detail Intensity R3_MC_Ch09	Bright Detail Intensity R3_MC_Ch10	Bright Detail Intensity R3_MC_Ch11	Bright Detail Intensity R3_MC_Ch12	Time	Object Number	Raw Centroid X	Raw Centroid Y	Flow Speed
0	99,4444444444444	1,33333333333333	0	0	61,4444444444444	143,777777777778	9,77777777777778	0	119,666666666667	39,8888888888889	64,3333333333333	49,6666666666667	157,222222222222	0,599353638051906	0,730296743340221	0	0	0,859480846046127	0,493343646439734	0,718883171151701	0	0,69172821029077	0,758544037915307	0,860246001344114	0,541458919916944	0,733742824390333	0,558153992393733	0	0	0,727110607226414	0,409645527154498	0,825154771779752	0	0,729108347469459	0,606354352353989	0,721614333389958	0,281347014326565	773,15243902439	30,8262195121951	29,1631097560976	29,265243902439	30,1814024390244	31,422256097561	40,3506097560976	31,7408536585366	776,422256097561	30,3932926829268	30,2743902439024	30,530487804878	0,546806649168854	0,0833333333333333	0	0	0,769820971867008	0,933254437869823	0,12	0	0,379603399433428	0,189189189189189	0,80952380952381	0,762237762237762	79,3973322270011	5,62753819377296	0	0	32,7881282780101	147,635930162577	21,8406332144999	0	26,6900221704211	21,7373206444557	19,5669920012466	150,426855899002	41,9261954184097	25,5115171297983	0	0	20,6450218601574	25,1374381744049	51,6465817725076	0	54,7447936116248	40,5308212818654	19,7758036671574	38,9042297152763	-119181,701219509	3225,89939024386	2450,19969512193	1517,67987804875	82893,3155487813	2118223,50762188	801,887195121936	2941,69207317071	-39785,4923780491	555,49085365855	120527,737804881	38460,3597560981	-134,45188036517	5,09044715447154	0	0	145,460550544701	1630,07542550981	7,7971175166297	0	-37,0629246212381	6,36436748420408	203,202293693924	74,3397582801336	-45,1524390243902	5,17378048780488	0	0	134,818597560976	1115,57774390244	6,64939024390244	0	6,57774390243901	6,60670731707317	173,725609756098	54,469512195122	781,84756097561	12,1737804878049	12,8368902439024	9,73475609756098	344,818597560976	4058,57774390244	19,6493902439024	13,2591463414634	327,577743902439	16,6067073170732	497,725609756098	739,469512195122	1555	43	42	39	375	4090	60	45	1104	47	528	770	195	25	26	25	25	38	23	28	313	14	23	28	16	1,33333333333333	0	0	9	20	6,33333333333333	0	16,6666666666667	8	9,33333333333333	11,6666666666667	10	1	0	0	8,66666666666667	10,3333333333333	5,66666666666667	0	11,3333333333333	6,33333333333333	8,66666666666667	6,66666666666667	16	1,33333333333333	0	0	9	20	6,33333333333333	0	16,6666666666667	8	9,33333333333333	11,6666666666667	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	8,57805255023184	0	0	0	0	0	0	62443,0001497269	2655,99999326468	2169	2290,00000822544	11257,0001583099	687477,982955933	3795	1895,00004673004	66880,9983881712	2948,99999642372	12930,0001249313	15446,9999992847	0	0	10,7317829457364	15,3895701198027	43,1683804309925
1	102	0	0	0	51	87,7777777777778	0	0	120,333333333333	0	52,7777777777778	52,2222222222222	129,666666666667	0,934384635615275	0	0	0	0,8697536272804	0,621368283999796	0	0	0,962969037157072	0	0,871448447606864	0,720160972242445	0,930804928735929	0	0	0	0,752416409313838	0,689836317277813	0	0	0,892334573470658	0	0,765368837737484	0,50881060799545	772,456896551724	31,6659482758621	29,0926724137931	29,1034482758621	30,1163793103448	31,25	40,2413793103448	32,0344827586207	775,915948275862	29,2241379310345	29,8685344827586	30,5948275862069	0,474397590361446	0	0	0	0,702127659574468	0,950764818355641	0	0	0,401721664275466	0	0,766666666666667	0,485294117647059	45,0891569742963	0	0	0	44,8778070115091	144,218086701182	0	0	16,6158497244943	0	22,5028843714746	51,3105471162159	47,6646537320213	0	0	0	23,7559143988807	24,2560453748783	0	0	51,2738451322742	0	22,6562605837574	32,6486063943726	-61857,1982758626	900,83836206895	1001,85129310343	533,275862068954	27895,185344828	1139345,25	110,310344827588	746,758620689648	-22642,9116379313	279,431034482764	38842,42025862	11887,8362068968	-67,8152843512888	0	0	0	59,7529017354071	1419,42848101266	0	0	-20,9113314706915	0	80,794623411978	25,2987894350699	6,54310344827582	0	0	0	46,8836206896552	820,75	0	0	13,0840517241379	0	58,1314655172414	23,4051724137931	316,543103448276	10,3340517241379	9,9073275862069	6,89655172413793	206,883620689655	4055,75	13,7586206896552	7,96551724137931	323,084051724138	12,7758620689655	268,131465517241	129,405172413793	1089	42	39	36	237	4087	54	40	1099	42	298	160	301	26	26	25	25	29	25	28	312	16	26	24	11,3333333333333	0	0	0	8	14	0	0	12,3333333333333	0	8,66666666666667	9,66666666666667	11	0	0	0	8	9	0	0	12	0	7,66666666666667	7,33333333333333	11,3333333333333	0	0	0	8	14	0	0	12,3333333333333	0	8,66666666666667	9,66666666666667	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	5,94936708860759	0	0	0	0	0	0	60412,0011639595	2273,00000572205	1544,99999672174	1971,00000977516	6783,99999862909	329363	3203,00000697374	1362,99997997284	70699,9999933243	2598,00000739098	7263,00019711256	4596,00021547079	0,143549	1	8,84044715447154	14,654674796748	43,1683804309925
2	81,2222222222222	0	0	0	41,2222222222222	65,1111111111111	0	0	86,8888888888889	0	44,8888888888889	43,6666666666667	104	0,986555496834526	0	0	0	0,868106792074425	0,603273258538873	0	0	0,851761584768664	0	0,923462612536475	0,624298494800202	0,877020557203498	0	0	0	0,930260105541719	0,597814533212029	0	0	0,836991711384337	0	0,874937617001799	0,572046842119199	771,234913793103	31,1939655172414	29,0172413793103	28,926724137931	30,0366379310345	31,364224137931	39,9655172413793	31,7456896551724	773,306034482759	28,9202586206897	29,5969827586207	29,9719827586207	0,481795088907705	0	0	0	0,802139037433155	0,934154429180483	0	0	0,34542916957432	0	0,840670859538784	0,572327044025157	34,7035805738057	0	0	0	40,6413940794544	176,966373789756	0	0	22,4285000339105	0	24,5828800466955	71,3749091544879	38,0901659451228	0	0	0	24,3807636860669	26,2801829008411	0	0	55,1432340921232	0	23,4052449725534	30,8501877633848	-71674,8793103439	1563,44827586206	1223,86206896555	913,586206896543	39849,7068965508	1067832,08620688	90,2758620689723	1208,03448275864	-19197,4482758618	637,637931034486	60066,22413793	14513,2241379308	-97,7150779517892	0	0	0	105,289507621525	1780,26034924089	0	0	-24,7203567333977	0	146,148066746329	35,7353963762391	-13,2349137931035	0	0	0	71,9633620689655	1421,63577586207	0	0	6,69396551724139	0	98,4030172413793	28,0280172413793	175,765086206897	11,8060344827586	12,9827586206897	9,07327586206896	333,963362068966	4055,63577586207	11,0344827586207	13,2543103448276	272,693965517241	13,0797413793103	472,403017241379	224,028017241379	947	43	42	38	364	4087	51	45	1046	42	502	254	158	28	25	25	25	33	29	28	378	16	27	26	10,3333333333333	0	0	0	7,66666666666667	11,3333333333333	0	0	11,3333333333333	0	7,66666666666667	10	10	0	0	0	6,66666666666667	7	0	0	9,66666666666667	0	7,33333333333333	6	10,3333333333333	0	0	0	7,66666666666667	11,3333333333333	0	0	11,3333333333333	0	7,66666666666667	10	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	7,84982935153584	0	0	0	0	0	0	34707,0007019043	1610,999984622	1644,00000560284	1268,00000083447	7196,99932444096	371655,999460697	2279,99999284744	1235,00002217293	47145,9998418093	2022,9999833107	10110,9999802709	4395,99991124868	1,159262	2	8,90472779369628	13,2347182425979	43,2903250084812
3	135,444444444444	1	0	0	77	150,555555555556	0	0	134,444444444444	0	71,5555555555555	93	176,888888888889	0,873479066956533	1	0	0	0,809242945328457	0,689637059224553	0	0	0,797654866899693	0	0,821468907662259	0,599915174742956	0,884598253827413	0,845123973090119	0	0	0,572612457476666	0,760469353885372	0	0	0,835031359297787	0	0,590615187274381	0,417126780033245	770,635817307692	30,3040865384615	29,0721153846154	29,21875	30,0132211538462	32,0769230769231	39,8100961538462	30,9447115384615	773,435096153846	30,8209134615385	30,0228365384615	30,3353365384615	0,46831955922865	0,117647058823529	0	0	0,703125	0,941050629902543	0	0	0,436363636363636	0	0,748663101604278	0,525641025641026	39,5323840986348	10,7610761076108	0	0	38,0442155794032	119,413198096912	0	0	27,5962050019305	0	29,0324497078288	66,1616610989331	53,3125888898114	58,534690061526	0	0	23,214794863935	20,180540191459	0	0	57,427691520135	0	21,8409835958196	30,6603328104786	-94579,2211538448	1280,89423076926	1223,1923076923	852,75	36580,9519230774	2500810,53846148	-751,673076923075	586,01923076922	-36810,6730769231	635,105769230779	62386,6442307699	26723,1442307698	-77,8852020492828	2,91813568376068	0	0	50,3172261766012	1832,44484814075	0	0	-29,9830300381437	0	91,5004553870047	30,1533134018017	-38,6358173076923	2,69591346153846	0	0	35,9867788461538	1269,92307692308	0	0	-7,43509615384619	0	68,9771634615385	22,6646634615385	817,364182692308	10,6959134615385	9,92788461538462	7,78125	241,986778846154	4055,92307692308	15,1899038461538	12,0552884615385	663,564903846154	15,1790865384615	383,977163461538	225,664663461538	1588	41	39	37	272	4088	55	43	1437	46	414	256	292	24	23	25	25	36	27	27	359	22	20	25	13,6666666666667	1	0	0	11	16,6666666666667	0	0	14,6666666666667	0	10	14,3333333333333	13,3333333333333	1	0	0	9	11,6666666666667	0	0	13	0	8,66666666666667	9,33333333333333	13,6666666666667	1	0	0	11	16,6666666666667	0	0	14,6666666666667	0	10	14,3333333333333	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	14,6125461254613	0	0	0	0	0	0	101256,998149395	2944,99997711182	2388,99999833107	2545	8460,00039970875	530234,000331402	3878,99999296665	1976,99999308586	95759,9996315241	3641,00000464916	11255,0001121759	9462,00015711784	1,261054	3	17,7430312459484	14,3462984571503	43,3147966450038
4	70	0	0	0	42	75,6666666666667	0	0	80,4444444444444	0	43,3333333333333	45,8888888888889	95,7777777777778	0,934743057640595	0	0	0	0,902788198919093	0,7193415650553	0	0	0,975916641250859	0	0,876492277015461	0,634614248805448	0,847518881369676	0	0	0	0,782701280333125	0,755999600637882	0	0	0,839162680666689	0	0,764179990427159	0,535758627005897	771,276315789474	31,4013157894737	28,9013157894737	28,9627192982456	29,9495614035088	31,0394736842105	40,0789473684211	31,9517543859649	772,521929824561	28,9298245614035	29,4385964912281	30,1337719298246	0,457959183673469	0	0	0	0,737451737451737	0,953143676786995	0	0	0,352857142857143	0	0,806451612903226	0,496296296296296	49,0102925017708	0	0	0	23,1853499755681	130,06258234601	0	0	25,2770172689936	0	15,6051396059673	46,9105870106233	49,6810400911618	0	0	0	21,7187816295594	24,2702137182754	0	0	55,295538135058	0	21,1469334308423	27,4645008878648	-52404,1842105261	951,065789473698	947,065789473699	640,135964912294	26236,4780701758	1063261,97368422	-67,0526315789485	776,587719298235	-18991,9035087718	157,491228070177	40919,9298245609	11409,6885964913	-84,3921888053464	0	0	0	68,2753063213593	1549,46419738776	0	0	-26,4570126974894	0	103,02294197031	27,2391094261077	-17,2763157894736	0	0	0	54,0504385964912	842,960526315789	0	0	11,4780701754386	0	80,5614035087719	24,8662280701754	386,723684210526	10,5986842105263	10,0986842105263	7,03728070175439	217,050438596491	4059,96052631579	10,9210526315789	8,04824561403509	321,478070175439	13,0701754385965	346,561403508772	121,866228070175	1158	42	39	36	247	4091	51	40	1094	42	376	152	157	27	26	26	25	33	29	28	336	17	26	26	9,33333333333333	0	0	0	7,33333333333333	12	0	0	10	0	7,33333333333333	10	9	0	0	0	7,33333333333333	8,66666666666667	0	0	10	0	7,33333333333333	6,33333333333333	9,33333333333333	0	0	0	7,33333333333333	12	0	0	10	0	7,33333333333333	10	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	8,66372980910426	0	0	0	0	0	0	47631,9991660118	1686,99999332428	1142,00000154972	1287,99999082088	4258,0001283288	256712,99202466	2106,99999046326	1073,99998676777	42746,0002145767	1830,00000429153	4974,99997854233	3655,99990844727	2,568282	4	7,9005667181865	14,8572900566718	43,2658810079118
5	124,555555555556	1,33333333333333	0	0	70,5555555555555	139,444444444444	3,77777777777778	0	134,444444444444	0	70,6666666666667	69,6666666666667	172,777777777778	0,887604435766849	0,730296743340221	0	0	0,917271967113172	0,593439756444372	0,447872168862665	0	0,99964842632799	0	0,886883292706968	0,643058502822855	0,870561895101531	0,411465049204404	0	0	0,71873773862562	0,589249982650215	0,430504587044567	0	0,806113932286544	0	0,684230768006905	0,533805827995749	770,754166666667	30,6138888888889	28,9722222222222	29,1444444444444	29,8583333333333	30,8	39,5875	30,9986111111111	773,8625	29,9916666666667	29,8472222222222	30,0763888888889	0,514376996805112	0,032258064516129	0	0	0,686567164179104	0,937855787476281	0,157894736842105	0	0,44	0	0,746113989637306	0,707509881422925	18,4134176842912	3,04086433737039	0	0	22,6178653103875	70,5430629843189	6,87537681709577	0	9,99824157407307	0	13,8973877475619	62,7889093491245	36,6860636781138	69,1265288718388	0	0	20,7709178022039	18,6884987799916	47,500159154731	0	40,3921047619214	0	20,2967812280235	29,6253250664842	-93361,7291666658	1609,40277777781	1470,19444444449	1117,38888888893	47418,2916666685	2290600,00000004	72,437500000004	1106,15972222221	-33032,1875000015	692,958333333325	71864,5694444466	33417,2152777766	-84,3500631876295	0,30277777777778	0	0	71,5967847769037	1812,48127490042	-3,38161764705883	0	-27,5782024793398	0	107,811582809226	51,0161150983513	8,24583333333328	0,386111111111113	0	0	60,1416666666667	1124,2	-3,5875	0	18,1375	0	91,1527777777778	36,9236111111111	256,245833333333	9,38611111111111	13,0277777777778	5,85555555555555	244,141666666667	4059,2	16,4125	10,0013888888889	246,1375	12,0083333333333	362,152777777778	266,923611111111	1027	40	42	35	274	4090	56	41	1020	42	392	297	225	27	25	26	26	34	28	28	294	20	27	27	13,3333333333333	1,33333333333333	0	0	9,66666666666667	16,6666666666667	4,33333333333333	0	12,6666666666667	0	9,66666666666667	11,6666666666667	12	1	0	0	9	10,6666666666667	2,33333333333333	0	12,6666666666667	0	9	8	13,3333333333333	1,33333333333333	0	0	9,66666666666667	16,6666666666667	4,33333333333333	0	12,6666666666667	0	9,66666666666667	11,6666666666667	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	18,6454183266932	0	0	0	0	0	0	64124,0010744333	2614,9999973774	2160,99998414516	2372	8484,99987769127	273756,998019218	3773,00000107288	1795,99998390675	68450,9987071753	2854,99995279312	9341,99966645241	12070,0003109574	2,620684	5	14,7544039095352	15,550744402773	43,2903250084812
6	109,444444444444	16,1111111111111	0	0	59,2222222222222	136,444444444444	8,11111111111111	2	90,4444444444444	24,5555555555556	71,7777777777778	103,111111111111	164,666666666667	0,927923776970255	0,80438515916002	0	0	0,911479984959252	0,61339963202008	0,687747213627329	0,715190513036856	0,892056656310136	0,741250548298001	0,903563500915021	0,47094792684102	0,95372615700166	0,75737866007509	0	0	0,905487048271891	0,648784556414349	0,710324399331602	0,683227718874911	0,961231173826496	0,688598627183272	0,822168913400987	0,363197295926001	771,136111111111	30,5430555555556	29,0166666666667	29,0708333333333	29,9180555555556	30,3375	39,9847222222222	31,2402777777778	773,044444444444	30,0458333333333	29,8444444444444	30,2291666666667	0,528552456839309	0,12	0	0	0,681159420289855	0,940128296507484	0,16	0,0882352941176471	0,549970777323203	0,28	0,779487179487179	0,461538461538462	33,4120568749483	14,0752079187714	0	0	21,9124643308675	114,044025273682	20,5709901912434	4,23690884678502	31,7156376252946	18,1101735656383	14,0723665149903	30,6300819987248	52,3059395092053	36,1301646974223	0	0	19,061277100672	22,1735102628398	55,1363151287386	41,0673002376569	55,3824770140041	45,6948331743381	18,8008993262624	26,2370076122511	-86295,7166666692	1026,19166666662	1115,30000000002	712,025000000009	40055,4416666659	1899352,82500005	-549,358333333329	256,908333333308	-32055,8666666659	1254,07499999998	63861,5333333317	23057,3749999994	-88,0518471517224	6,14659961685821	0	0	68,7273478215552	1533,11364006518	7,31664764079148	2,14861111111111	-37,8012012012007	6,59217571644041	94,3428620571025	23,7751436781606	-38,1361111111111	5,45694444444445	0	0	47,0819444444444	812,1625	7,01527777777778	1,75972222222222	-26,0444444444445	5,95416666666667	62,6555555555556	18,7708333333333	844,863888888889	15,4569444444444	9,98333333333333	7,92916666666667	241,081944444444	4056,6625	22,0152777777778	9,75972222222222	801,955555555556	19,9541666666667	347,155555555556	89,7708333333333	1616	46	39	37	271	4087	62	41	1575	50	377	120	245	21	22	26	25	34	25	27	336	19	26	26	12	5,33333333333333	0	0	9	18	5,33333333333333	1,66666666666667	11,6666666666667	9,33333333333333	10	16,3333333333333	11,3333333333333	4,33333333333333	0	0	8	11	4	1,33333333333333	10,3333333333333	5,66666666666667	9	8,33333333333333	12	5,33333333333333	0	0	9	18	5,33333333333333	1,66666666666667	11,6666666666667	8	10	16,3333333333333	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	13,1921824104235	0	0	0	0	0	0	81151,0000846386	2726	2180,9999859333	2262,00001752377	5824,99996376038	334729,005150318	3428,99999308586	1568,99999523163	80241,9999091625	3080,9999973774	7766,99983525276	8099,99989247322	3,494347	6	15,3580912863071	12,6991701244813	43,2903250084812
7	110,222222222222	1	0	0	53,2222222222222	76,3333333333333	3,66666666666667	0	105,111111111111	0	51,5555555555556	47	113,666666666667	0,972814639908392	1	0	0	0,951370015448452	0,693623323761618	0,214313285023123	0	0,941903819195242	0	0,993098601256415	0,875446130311082	0,99048755269152	0,861412638239076	0	0	0,822077505991572	0,702605252718629	0,178145284245336	0	0,899914227311896	0	0,847443868120184	0,520566274382266	770,6625	31,3208333333333	28,7833333333333	28,9104166666667	29,7104166666667	30,05	40,1520833333333	31,7229166666667	773,4375	29,2270833333333	29,3979166666667	30,0354166666667	0,528779739063699	0,0666666666666667	0	0	0,654822335025381	0,945610687022901	0,157894736842105	0	0,452397498262682	0	0,744360902255639	0,537414965986395	35,0705946035553	34,1186319062425	0	0	10,7223154143867	263,577912652713	22,6463334615472	0	21,7763941614374	0	8,11984183991201	81,8116320449142	43,9266223069949	73,76824068745	0	0	18,8915147944313	29,1895182880932	62,7662050721669	0	47,4149494037016	0	18,4812086120692	32,0595009325853	-67861,7375000016	942,787500000007	924,650000000012	527,643749999985	23425,2437500008	886896,849999978	-434,581250000001	796,456249999974	-31488,5625	-159,306249999994	36569,9312499997	13179,7687499996	-68,3026209677435	-0,876388888888888	0	0	48,0307106819769	1268,43180494904	-3,63693181818182	0	-34,0865486257928	0	77,4857040229887	31,3664745862881	16,3375	-0,320833333333333	0	0	41,2895833333333	852,95	-4,15208333333333	0	-0,4375	0	70,6020833333333	28,9645833333333	282,3375	8,67916666666667	6,21666666666667	6,08958333333333	152,289583333333	4055,95	13,8479166666667	7,27708333333333	339,5625	12,7729166666667	236,602083333333	165,964583333333	1053	40	35	35	182	4086	54	39	1113	42	266	196	226	27	24	25	25	31	23	28	303	17	19	19	11,6666666666667	1	0	0	9	11,6666666666667	6,33333333333333	0	11,6666666666667	0	8	8	11,3333333333333	1	0	0	8	8,33333333333333	2,33333333333333	0	11,3333333333333	0	8	7,33333333333333	11,6666666666667	1	0	0	9	11,6666666666667	6,33333333333333	0	11,6666666666667	0	8	8	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	3,34788937409025	0	0	0	0	0	0	70163,000048399	2122,00000286102	1243,99999469519	1652,99999862909	3433,99993145466	383567,997114182	2814,00000673532	1453,99999409914	75867	2701,00000679493	3893,99996304512	4278,00005149841	3,611126	7	8,63328792007266	14,289055404178	43,2903250084812
8	64,7777777777778	0	0	0	47,5555555555556	80,6666666666667	1	0	76,5555555555555	21,2222222222222	49,3333333333333	41,1111111111111	96,4444444444444	0,915993951343147	0	0	0	0,984069444699141	0,600340503317251	1	0	0,969045770462452	0,788052846285033	0,993885928265743	0,592133882150519	0,952181098962189	0	0	0	0,985565310147598	0,650061015545637	0,719623340183352	0	0,958035519610605	0,64873108064779	0,923509849834409	0,308782392184226	770,552364864865	30,902027027027	29,0371621621622	29,0793918918919	29,9375	32,2094594594595	40,035472972973	31,4425675675676	773,521959459459	29,5608108108108	29,6283783783784	30,035472972973	0,502852485737571	0	0	0	0,729323308270677	0,939206839230587	0,183098591549296	0	0,460157932519742	0,205479452054795	0,791907514450867	0,674418604651163	69,6907432368806	0	0	0	56,3925888490102	129,345007343146	9,19069605366321	0	36,0535940730346	28,8211107652127	23,6069514179616	182,59856241167	50,6459084961355	0	0	0	24,0394544486785	23,1628223514202	59,8358250590013	0	58,4519492796041	51,7944580180804	21,5936044759051	40,112332836727	-57904,4527027031	1269,04054054054	882,743243243231	498,087837837844	31480,25	1205735,18918921	35,2094594594603	822,851351351341	-18656,060810811	231,216216216215	44346,5675675669	18615,2094594593	-101,075520954059	0	0	0	72,1045560747664	1646,70789591247	-4,59102852852853	0	-27,0313934217239	6,2245295033253	98,0585585585576	46,7050675675673	-15,5523648648649	0	0	0	60,0625	934,790540540541	-5,03547297297298	0	10,4780405405405	5,43918918918919	83,3716216216216	35,964527027027	443,447635135135	12,097972972973	7,96283783783784	6,92060810810811	310,0625	4055,79054054054	19,964527027027	9,55743243243243	580,478040540541	20,4391891891892	313,371621621622	461,964527027027	1214	43	37	36	340	4088	60	41	1354	50	343	492	244	27	24	26	26	35	21	27	233	15	26	27	9	0	0	0	8	13,6666666666667	1	0	9,66666666666667	7,33333333333333	8	9,66666666666667	8,66666666666667	0	0	0	7,66666666666667	7,66666666666667	1	0	9,33333333333333	5,33333333333333	7,66666666666667	6	9	0	0	0	8	13,6666666666667	1	0	9,66666666666667	6	8	9,66666666666667	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	14,3250688705234	0	0	0	0	0	0	49060,9999907613	1747,99999344349	1434,99998486042	1333,00000226498	6161	239135,99939537	2759,99998247623	1280,00000858307	60088,000739336	2461,99999403954	7114,99991035461	7500,99994969368	3,865428	8	11,2960199004975	12,7155887230514	43,2903250084812
